,word,pos,prevPOS,PrevWord,iob,Vector,PrevIOB,CaseStatus
4791,1954,CD,:,--,O,0.02239519322681961,O,0
4792,.,.,CD,1954,O,0.0,O,0
4793, ,VB,.,.,O,0.0,O,0
4794,F-86,NNP,VB, ,I-MISC,0.0,O,0
4795,Sabre,NNP,NNP,F-86,I-MISC,0.7928444626519187,I-MISC,1
4796,",",",",NNP,Sabre,O,0.0,I-MISC,0
4797,1957-1960,JJ,",",",",O,0.0,O,0
4798,;,:,JJ,1957-1960,O,0.0,O,0
4799,F-100,NNP,:,;,I-MISC,0.0,O,1
4800,Super,NNP,NNP,F-100,I-MISC,0.8832445718967636,I-MISC,1
4801,Sabre,NNP,NNP,Super,I-MISC,0.7928444626519187,I-MISC,1
4802,",",",",NNP,Sabre,O,0.0,I-MISC,0
4803,1958,CD,",",",",O,0.02294141745186399,O,0
4804,--,:,CD,1958,O,0.0,O,0
4805,1961,CD,:,--,O,0.02348764167690837,O,0
4806,;,:,CD,1961,O,0.0,O,0
4807,F-104,NNP,:,;,I-MISC,0.0,O,1
4808,Starfighter,NNP,NNP,F-104,I-MISC,0.8626246074013383,I-MISC,1
4809,",",",",NNP,Starfighter,O,0.0,I-MISC,0
4810,1959,CD,",",",",O,0.023077973508125085,O,0
4811,--,:,CD,1959,O,0.0,O,0
4812,1964,CD,:,--,O,0.023897309845691658,O,0
4813,;,:,CD,1964,O,0.0,O,0
4814,F-102,NNP,:,;,I-MISC,0.0,O,1
4815,Delta,NNP,NNP,F-102,I-MISC,0.2808958077290728,I-MISC,1
4816,Dagger,NNP,NNP,Delta,I-MISC,0.2676498702717465,I-MISC,1
4817,",",",",NNP,Dagger,O,0.0,I-MISC,0
4818,1960,CD,",",",",O,0.02321452956438618,O,0
4819,--,:,CD,1960,O,0.0,O,0
4820,1964,CD,:,--,O,0.023897309845691658,O,0
4821,;,:,CD,1964,O,0.0,O,0
4822,F-105,NNP,:,;,I-MISC,0.0,O,1
4823,Thunderchief,NNP,NNP,F-105,I-MISC,0.910965451317766,I-MISC,1
4824,",",",",NNP,Thunderchief,O,0.0,I-MISC,0
4825,1963,CD,",",",",O,0.02376075378943056,O,0
4826,--,:,CD,1963,O,0.0,O,0
4827,1964,CD,:,--,O,0.023897309845691658,O,0
4828,.,.,CD,1964,O,0.0,O,0
4829, ,VB,.,.,O,0.0,O,0
4830,CH-53,NNP,VB, ,I-MISC,0.0,O,0
4831,Sea,NNP,NNP,CH-53,I-MISC,0.8100505257408166,I-MISC,1
4832,Stallion,NNP,NNP,Sea,I-MISC,0.860849378669944,I-MISC,1
4833,",",",",NNP,Stallion,O,0.0,I-MISC,0
4834,1985,CD,",",",",O,0.02717465519595794,O,0
4835,--,:,CD,1985,O,0.0,O,0
4836,1987,CD,:,--,O,0.02744776730848013,O,0
4837,;,:,CD,1987,O,0.0,O,0
4838,EF-111,NNP,:,;,I-MISC,0.0,O,2
4839,Raven,NNP,NNP,EF-111,I-MISC,0.7468250716919296,I-MISC,1
4840,",",",",NNP,Raven,O,0.0,I-MISC,0
4841,1985,CD,",",",",O,0.02717465519595794,O,0
4842,--,:,CD,1985,O,0.0,O,0
4843,1991,CD,:,--,O,0.028130547589785608,O,0
4844,;,:,CD,1991,O,0.0,O,0
4845,F-4,NNP,:,;,O,0.0,O,1
4846,Phantom,NNP,NNP,F-4,I-MISC,0.6876962993308753,O,1
4847,II,NNP,NNP,Phantom,I-MISC,0.4724839546633893,I-MISC,3
4848,",",",",NNP,II,O,0.0,I-MISC,0
4849,1985,CD,",",",",O,0.02717465519595794,O,0
4850,--,:,CD,1985,O,0.0,O,0
4851,1987,CD,:,--,O,0.02744776730848013,O,0
4852,;,:,CD,1987,O,0.0,O,0
4853,EC-130,NNP,:,;,I-MISC,0.0,O,2
4854,Commando,NNP,NNP,EC-130,I-MISC,0.22190359142427968,I-MISC,1
4855,Solo,NNP,NNP,Commando,I-MISC,0.8462378806500068,I-MISC,1
4856,",",",",NNP,Solo,O,0.0,I-MISC,0
4857,1987,CD,",",",",O,0.02744776730848013,O,0
4858,--,:,CD,1987,O,0.0,O,0
4859,1991,CD,:,--,O,0.028130547589785608,O,0
4860,;,:,CD,1991,O,0.0,O,0
4861,F-16,NNP,:,;,I-MISC,0.0,O,1
4862,Fighting,NNP,NNP,F-16,I-MISC,0.3786699440120169,I-MISC,1
4863,Falcon,NNP,NNP,Fighting,I-MISC,0.365833674723474,I-MISC,1
4864,",",",",NNP,Falcon,O,0.0,I-MISC,0
4865,1987,CD,",",",",O,0.02744776730848013,O,0
4866,--,:,CD,1987,O,0.0,O,0
4867,1991,CD,:,--,O,0.028130547589785608,O,0
4868,.,.,CD,1991,O,0.0,O,0
4869, ,VB,.,.,O,0.0,O,0
4870,Unknown,NNP,VB, ,O,0.9438754608766898,O,0
4871,",",",",NNP,Unknown,O,0.0,O,0
4872,27,CD,",",",",O,0.03331967772770723,O,0
4873,March,NNP,CD,27,O,0.5754472210842551,O,1
4874,1943,CD,NNP,March,O,0.020756520551686468,O,0
4875,;,:,CD,1943,O,0.0,O,0
4876,Colonel,NNP,:,;,O,0.2182165779052301,O,1
4877,Jesse,NNP,NNP,Colonel,I-PER,0.5062133005598798,O,1
4878,Auton,NNP,NNP,Jesse,I-PER,0.10965451317765942,I-PER,1
4879,",",",",NNP,Auton,O,0.0,I-PER,0
4880,10,CD,",",",",O,0.0013655605626109518,O,0
4881,April,NNP,CD,10,O,0.09149255769493377,O,1
4882,1943,CD,NNP,April,O,0.020756520551686468,O,0
4883,;,:,CD,1943,O,0.0,O,0
4884,Brigadier,NNP,:,;,O,0.15717602075652054,O,1
4885,General,NNP,NNP,Brigadier,O,0.4133551823023351,O,1
4886,Ross,NNP,NNP,General,I-PER,0.7883381127953025,O,1
4887,G.,NNP,NNP,Ross,I-PER,0.0,I-PER,1
4888,Hoyt,NNP,NNP,G.,I-PER,0.46579270790659566,I-PER,1
4889,",",",",NNP,Hoyt,O,0.0,I-PER,0
4890,4,CD,",",",",O,0.0,O,0
4891,June,NNP,CD,4,O,0.513587327597979,O,1
4892,1943,CD,NNP,June,O,0.020756520551686468,O,0
4893,;,:,CD,1943,O,0.0,O,0
4894,Brigadier,NNP,:,;,O,0.15717602075652054,O,1
4895,General,NNP,NNP,Brigadier,O,0.4133551823023351,O,1
4896,Jesse,NNP,NNP,General,I-PER,0.5062133005598798,O,1
4897,Auton,NNP,NNP,Jesse,I-PER,0.10965451317765942,I-PER,1
4898,",",",",NNP,Auton,O,0.0,I-PER,0
4899,6,CD,",",",",O,0.0,O,0
4900,September,NNP,CD,6,O,0.8196094496790932,O,1
4901,1943,CD,NNP,September,O,0.020756520551686468,O,0
4902,;,:,CD,1943,O,0.0,O,0
4903,Colonel,NNP,:,;,O,0.2182165779052301,O,1
4904,William,NNP,NNP,Colonel,I-PER,0.9826573808548409,O,1
4905,L,NNP,NNP,William,I-PER,0.0,I-PER,3
4906,.,.,NNP,L,I-PER,0.0,I-PER,0
4907, ,NN,.,.,O,0.0,I-PER,0
4908,Curry,NNP,NN, ,I-PER,0.2651918612590468,O,0
4909,",",",",NNP,Curry,O,0.0,I-PER,0
4910,29,CD,",",",",O,0.0340024580090127,O,0
4911,July,NNP,CD,29,O,0.5131776594291957,O,1
4912,1945,CD,NNP,July,O,0.021029632664208656,O,0
4913,--,:,CD,1945,O,0.0,O,0
4914,unkn,JJ,:,--,O,0.9437389048204288,O,0
4915,.,.,JJ,unkn,O,0.0,O,0
4916, ,$,.,.,O,0.0,O,0
4917,1st,CD,$, ,O,0.029496108152396557,O,0
4918,Lieutenant,NNP,CD,1st,O,0.546633893213164,O,1
4919,John,NNP,NNP,Lieutenant,I-PER,0.5086713095725796,O,1
4920,J.,NNP,NNP,John,I-PER,0.0,I-PER,1
4921,Brody,NNP,NNP,J.,I-PER,0.16031681005052575,I-PER,1
4922,",",",",NNP,Brody,O,0.0,I-PER,0
4923,24,CD,",",",",O,0.03263689744640175,O,0
4924,April,NNP,CD,24,O,0.09149255769493377,O,1
4925,1952,CD,NNP,April,O,0.02212208111429742,O,0
4926,;,:,CD,1952,O,0.0,O,0
4927,Colonel,NNP,:,;,O,0.2182165779052301,O,1
4928,Meredith,NNP,NNP,Colonel,I-PER,0.5910146114980199,O,1
4929,H.,NNP,NNP,Meredith,I-PER,0.0,I-PER,1
4930,Shade,NNP,NNP,H.,I-PER,0.823569575310665,I-PER,1
4931,",",",",NNP,Shade,O,0.0,I-PER,0
4932,10,CD,",",",",O,0.0013655605626109518,O,0
4933,October,NNP,CD,10,O,0.6437252492148027,O,1
4934,1952,CD,NNP,October,O,0.02212208111429742,O,0
4935,;,:,CD,1952,O,0.0,O,0
4936,Colonel,NNP,:,;,O,0.2182165779052301,O,1
4937,Emmett,NNP,NNP,Colonel,I-PER,0.334289225727161,O,1
4938,S,NNP,NNP,Emmett,I-PER,0.0,I-PER,3
4939,.,.,NNP,S,I-PER,0.0,I-PER,0
4940, ,NN,.,.,O,0.0,I-PER,0
4941,Davis,NNP,NN, ,I-PER,0.2720196640721016,O,0
4942,",",",",NNP,Davis,O,0.0,I-PER,0
4943,5,CD,",",",",O,0.0,O,0
4944,September,NNP,CD,5,O,0.8196094496790932,O,1
4945,1953,CD,NNP,September,O,0.022258637170558513,O,0
4946,--,:,CD,1953,O,0.0,O,0
4947,unkn,JJ,:,--,O,0.9437389048204288,O,0
4948,.,.,JJ,unkn,O,0.0,O,0
4949, ,NN,.,.,O,0.0,O,0
4950,Captain,NNP,NN, ,O,0.17957121398334017,O,0
4951,Newell,NNP,NNP,Captain,I-PER,0.6282944148572989,O,1
4952,H.,NNP,NNP,Newell,I-PER,0.0,I-PER,1
4953,Beaty,NNP,NNP,H.,I-PER,0.1274068004916018,I-PER,1
4954,",",",",NNP,Beaty,O,0.0,I-PER,0
4955,8,CD,",",",",O,0.0,O,0
4956,April,NNP,CD,8,O,0.09149255769493377,O,1
4957,1957,CD,NNP,April,O,0.022804861395602893,O,0
4958,;,:,CD,1957,O,0.0,O,0
4959,Colonel,NNP,:,;,O,0.2182165779052301,O,1
4960,Clay,NNP,NNP,Colonel,I-PER,0.2101597705858255,O,1
4961,Tice,NNP,NNP,Clay,I-PER,0.9113751194865493,I-PER,1
4962,Jr.,NNP,NNP,Tice,I-PER,0.0,I-PER,1
4963,",",",",NNP,Jr.,O,0.0,I-PER,0
4964,15,CD,",",",",O,0.005189130137921617,O,0
4965,May,NNP,CD,15,O,0.5837771405161819,O,1
4966,1957,CD,NNP,May,O,0.022804861395602893,O,0
4967,;,:,CD,1957,O,0.0,O,0
4968,Brigadier,NNP,:,;,O,0.15717602075652054,O,1
4969,General,NNP,NNP,Brigadier,O,0.4133551823023351,O,1
4970,Andrew,NNP,NNP,General,I-PER,0.0820701898129182,O,1
4971,J.,NNP,NNP,Andrew,I-PER,0.0,I-PER,1
4972,Evans,NNP,NNP,J.,I-PER,0.3505393964222313,I-PER,1
4973,Jr.,NNP,NNP,Evans,I-PER,0.0,I-PER,1
4974,",",",",NNP,Jr.,O,0.0,I-PER,0
4975,1,CD,",",",",O,0.0,O,0
4976,July,NNP,CD,1,O,0.5131776594291957,O,1
4977,1960,CD,NNP,July,O,0.02321452956438618,O,0
4978,;,:,CD,1960,O,0.0,O,0
4979,Colonel,NNP,:,;,O,0.2182165779052301,O,1
4980,Thomas,NNP,NNP,Colonel,I-PER,0.9083708862488051,O,1
4981,L,NNP,NNP,Thomas,I-PER,0.0,I-PER,3
4982,.,.,NNP,L,I-PER,0.0,I-PER,0
4983, ,VB,.,.,O,0.0,I-PER,0
4984,Hayes,NNP,VB, ,I-PER,0.4435340707360371,O,0
4985,",",",",NNP,Hayes,O,0.0,I-PER,0
4986,25,CD,",",",",O,0.03291000955892394,O,0
4987,September,NNP,CD,25,O,0.8196094496790932,O,1
4988,1963,CD,NNP,September,O,0.02376075378943056,O,0
4989,--,:,CD,1963,O,0.0,O,0
4990,1,CD,:,--,O,0.0,O,0
4991,January,NNP,CD,1,O,0.5037552915471801,O,1
4992,1965,CD,NNP,January,O,0.02403386590195275,O,0
4993,.,.,CD,1965,O,0.0,O,0
4994, ,VB,.,.,O,0.0,O,0
4995,Unknown,NNP,VB, ,O,0.9438754608766898,O,0
4996,",",",",NNP,Unknown,O,0.0,O,0
4997,1,CD,",",",",O,0.0,O,0
4998,June,NNP,CD,1,O,0.513587327597979,O,1
4999,1985,CD,NNP,June,O,0.02717465519595794,O,0
5000,--,:,CD,1985,O,0.0,O,0
5001,14,CD,:,--,O,0.004779461969138332,O,0
5002,July,NNP,CD,14,O,0.5131776594291957,O,1
5003,1985,CD,NNP,July,O,0.02717465519595794,O,0
5004,;,:,CD,1985,O,0.0,O,0
5005,Major,NNP,:,;,O,0.5702580909463335,O,1
5006,General,NNP,NNP,Major,O,0.4133551823023351,O,1
5007,John,NNP,NNP,General,I-PER,0.5086713095725796,O,1
5008,C.,NNP,NNP,John,I-PER,0.0,I-PER,1
5009,Scheidt,NNP,NNP,C.,I-PER,0.8044517274341118,I-PER,1
5010,Jr.,NNP,NNP,Scheidt,I-PER,0.0,I-PER,1
5011,",",",",NNP,Jr.,O,0.0,I-PER,0
5012,15,CD,",",",",O,0.005189130137921617,O,0
5013,July,NNP,CD,15,O,0.5131776594291957,O,1
5014,1985,CD,NNP,July,O,0.02717465519595794,O,0
5015,;,:,CD,1985,O,0.0,O,0
5016,Brigadier,NNP,:,;,O,0.15717602075652054,O,1
5017,General,NNP,NNP,Brigadier,O,0.4133551823023351,O,1
5018,Philip,NNP,NNP,General,I-PER,0.6885156356684419,O,1
5019,M.,NNP,NNP,Philip,I-PER,0.0,I-PER,1
5020,Drew,NNP,NNP,M.,I-PER,0.3140789294005189,I-PER,1
5021,",",",",NNP,Drew,O,0.0,I-PER,0
5022,12,CD,",",",",O,0.0031407892940051893,O,0
5023,August,NNP,CD,12,O,0.107606172333743,O,1
5024,1986,CD,NNP,August,O,0.027311211252219036,O,0
5025,;,:,CD,1986,O,0.0,O,0
5026,Brigadier,NNP,:,;,O,0.15717602075652054,O,1
5027,General,NNP,NNP,Brigadier,O,0.4133551823023351,O,1
5028,John,NNP,NNP,General,I-PER,0.5086713095725796,O,1
5029,A.,NN,NNP,John,I-PER,0.0,I-PER,1
5030,Corder,NNP,NN,A.,I-PER,0.24702990577632117,I-PER,1
5031,",",",",NNP,Corder,O,0.0,I-PER,0
5032,3,CD,",",",",O,0.0,O,0
5033,August,NNP,CD,3,O,0.107606172333743,O,1
5034,1987,CD,NNP,August,O,0.02744776730848013,O,0
5035,;,:,CD,1987,O,0.0,O,0
5036,Brigadier,NNP,:,;,O,0.15717602075652054,O,1
5037,General,NNP,NNP,Brigadier,O,0.4133551823023351,O,1
5038,Gerald,NNP,NNP,General,I-PER,0.41567663525877374,O,1
5039,A.,NNP,NNP,Gerald,I-PER,0.0,I-PER,1
5040,Daniel,NNP,NNP,A.,I-PER,0.269698211115663,I-PER,1
5041,",",",",NNP,Daniel,O,0.0,I-PER,0
5042,22,CD,",",",",O,0.03222722927761846,O,0
5043,April,NNP,CD,22,O,0.09149255769493377,O,1
5044,1988,CD,NNP,April,O,0.027584323364741228,O,0
5045,;,:,CD,1988,O,0.0,O,0
5046,Brigadier,NNP,:,;,O,0.15717602075652054,O,1
5047,General,NNP,NNP,Brigadier,O,0.4133551823023351,O,1
5048,Glenn,NNP,NNP,General,I-PER,0.420319541171651,O,1
5049,A.,NNP,NNP,Glenn,I-PER,0.0,I-PER,1
5050,Profitt,NNP,NNP,A.,I-PER,0.72442987846511,I-PER,1
5051,II,NNP,NNP,Profitt,I-PER,0.4724839546633893,I-PER,3
5052,",",",",NNP,II,O,0.0,I-PER,0
5053,24,CD,",",",",O,0.03263689744640175,O,0
5054,January,NNP,CD,24,O,0.5037552915471801,O,1
5055,1989,CD,NNP,January,O,0.02772087942100232,O,0
5056,--,:,CD,1989,O,0.0,O,0
5057,unkn,JJ,:,--,O,0.9437389048204288,O,0
5058,.,.,JJ,unkn,O,0.0,O,0
5059, ,JJ,.,.,O,0.0,O,0
5060,-DOCSTART-,JJ,JJ, ,O,0.0,O,0
5061, ,NN,JJ,-DOCSTART-,O,0.0,O,0
5062,6PR,CD,NN, ,I-ORG,0.042605489553461696,O,0
5063,",",",",CD,6PR,O,0.0,I-ORG,0
5064,known,VBN,",",",",O,0.5249214802676498,O,0
5065,as,IN,VBN,known,O,0.09791069233920524,O,0
5066,882,CD,IN,as,I-ORG,0.04479038645363922,O,0
5067,6PR,CD,CD,882,I-ORG,0.042605489553461696,I-ORG,2
5068,",",",",CD,6PR,O,0.0,I-ORG,0
5069,commenced,VBD,",",",",O,0.22244981564932403,O,0
5070,broadcasting,VBG,VBD,commenced,O,0.15949747371295916,O,0
5071,on,IN,VBG,broadcasting,O,0.6486412672402021,O,0
5072,October,NNP,IN,on,O,0.6437252492148027,O,1
5073,14,CD,NNP,October,O,0.004779461969138332,O,0
5074,",",",",CD,14,O,0.0,O,0
5075,1931,CD,",",",",O,0.019117847876553327,O,0
5076,.,.,CD,1931,O,0.0,O,0
5077, ,CC,.,.,O,0.0,O,0
5078,6PR,CD,CC, ,I-ORG,0.042605489553461696,O,0
5079,'s,POS,CD,6PR,O,0.0,I-ORG,0
5080,focus,NN,POS,'s,O,0.38945787245664343,O,0
5081,is,VBZ,NN,focus,O,0.4991123856343029,O,0
5082,on,IN,VBZ,is,O,0.6486412672402021,O,0
5083,news,NN,IN,on,O,0.6289771951386044,O,0
5084,",",",",NN,news,O,0.0,O,0
5085,talk,NN,",",",",O,0.8936228321726069,O,0
5086,and,CC,NN,talk,O,0.08152396558787382,O,0
5087,sport,NN,CC,and,O,0.8570258090946333,O,0
5088,",",",",NN,sport,O,0.0,O,0
5089,and,CC,",",",",O,0.08152396558787382,O,0
5090,is,VBZ,CC,and,O,0.4991123856343029,O,0
5091,Perth,NNP,VBZ,is,I-LOC,0.68578451454322,O,1
5092,'s,POS,NNP,Perth,O,0.0,I-LOC,0
5093,only,JJ,POS,'s,O,0.6494606035777687,O,0
5094,commercial,JJ,JJ,only,O,0.22285948381810733,O,0
5095,talkback,NN,JJ,commercial,O,0.8937593882288679,O,0
5096,radio,NN,NN,talkback,O,0.7408166052164413,O,0
5097,station,NN,NN,radio,O,0.8648095043015158,O,0
5098,.,.,NN,station,O,0.0,O,0
5099, ,$,.,.,O,0.0,O,0
5100,6PR,CD,$, ,I-ORG,0.042605489553461696,O,0
5101,is,VBZ,CD,6PR,O,0.4991123856343029,I-ORG,0
5102,owned,VBN,VBZ,is,O,0.6631162092038781,O,0
5103,by,IN,VBN,owned,O,0.16905639765123584,O,0
5104,Fairfax,NNP,IN,by,I-ORG,0.3654240065546907,O,1
5105,Media,NNP,NNP,Fairfax,I-ORG,0.5862351495288816,I-ORG,1
5106,",",",",NNP,Media,O,0.0,I-ORG,0
5107,an,DT,",",",",O,0.08002184896900177,O,0
5108,Australian,JJ,DT,an,I-MISC,0.10815239655878738,O,1
5109,media,NNS,JJ,Australian,O,0.5862351495288816,I-MISC,0
5110,company,NN,NNS,media,O,0.22572716099959034,O,0
5111,that,WDT,NN,company,O,0.9042742045609723,O,0
5112,owns,VBZ,WDT,that,O,0.6636624334289226,O,0
5113,television,NN,VBZ,owns,O,0.8992216304793118,O,0
5114,and,CC,NN,television,O,0.08152396558787382,O,0
5115,radio,NN,CC,and,O,0.7408166052164413,O,0
5116,businesses,NNS,NN,radio,O,0.1674177249761027,O,0
5117,throughout,IN,NNS,businesses,O,0.9104192270927216,O,0
5118,Australia,NNP,IN,throughout,I-LOC,0.10801584050252629,O,1
5119,.,.,NNP,Australia,O,0.0,I-LOC,0
5120, ,NN,.,.,O,0.0,O,0
5121,Radio,NNP,NN, ,O,0.7408166052164413,O,0
5122,in,IN,NNP,Radio,O,0.47699030452000546,O,0
5123,Australia,NNP,IN,in,I-LOC,0.10801584050252629,O,1
5124,was,VBD,NNP,Australia,O,0.9700942236788201,I-LOC,0
5125,just,RB,VBD,was,O,0.5144066639355456,O,0
5126,twelve,CD,RB,just,O,0.9363648777823297,O,0
5127,years,NNS,CD,twelve,O,0.9946743138058173,O,0
5128,old,JJ,NNS,years,O,0.6475488187901134,O,0
5129,when,WRB,JJ,old,O,0.978560699167008,O,0
5130,6PR,CD,WRB,when,I-ORG,0.042605489553461696,O,2
5131,commenced,VBD,CD,6PR,O,0.22244981564932403,I-ORG,0
5132,broadcasting,NN,VBD,commenced,O,0.15949747371295916,O,0
5133,on,IN,NN,broadcasting,O,0.6486412672402021,O,0
5134,October,NNP,IN,on,O,0.6437252492148027,O,1
5135,14,CD,NNP,October,O,0.004779461969138332,O,0
5136,",",",",CD,14,O,0.0,O,0
5137,1931,CD,",",",",O,0.019117847876553327,O,0
5138,.,.,CD,1931,O,0.0,O,0
5139, ,VB,.,.,O,0.0,O,0
5140,6PR,CD,VB, ,I-ORG,0.042605489553461696,O,0
5141,was,VBD,CD,6PR,O,0.9700942236788201,I-ORG,0
5142,founded,VBN,VBD,was,O,0.3969684555510037,O,0
5143,by,IN,VBN,founded,O,0.16905639765123584,O,0
5144,electrical,JJ,IN,by,O,0.3289635395329783,O,0
5145,company,NN,JJ,electrical,O,0.22572716099959034,O,0
5146,Nicholson,NNP,NN,company,I-ORG,0.6300696435886931,O,1
5147,'s,POS,NNP,Nicholson,I-ORG,0.0,I-ORG,0
5148,Limited,NNP,POS,'s,I-ORG,0.5485456780008193,I-ORG,1
5149,",",",",NNP,Limited,O,0.0,I-ORG,0
5150,which,WDT,",",",",O,0.9793800355045746,O,0
5151,ran,VBD,WDT,which,O,0.7435477263416632,O,0
5152,the,DT,VBD,ran,O,0.9044107606172334,O,0
5153,station,NN,DT,the,O,0.8648095043015158,O,0
5154,from,IN,NN,station,O,0.4033865901952752,O,0
5155,a,DT,IN,from,O,0.0,O,0
5156,studio,NN,DT,a,O,0.8750512085210979,O,0
5157,above,IN,NN,studio,O,0.04929673631025536,O,0
5158,its,PRP$,IN,above,O,0.5008876143656971,O,0
5159,showroom,NN,PRP$,its,O,0.8303973781237198,O,0
5160,in,IN,NN,showroom,O,0.47699030452000546,O,0
5161,Barrack,NNP,IN,in,I-LOC,0.12126177795985252,O,1
5162,Street,NNP,NNP,Barrack,I-LOC,0.8719104192270927,I-LOC,1
5163,",",",",NNP,Street,O,0.0,I-LOC,0
5164,Perth,NNP,",",",",I-LOC,0.68578451454322,O,1
5165,.,.,NNP,Perth,O,0.0,I-LOC,0
5166, ,NN,.,.,O,0.0,O,0
5167,In,IN,NN, ,O,0.47699030452000546,O,0
5168,1963,CD,IN,In,O,0.02376075378943056,O,0
5169,the,DT,CD,1963,O,0.9044107606172334,O,0
5170,Victorian,NNP,DT,the,I-ORG,0.9588966270654103,O,1
5171,Broadcasting,NNP,NNP,Victorian,I-ORG,0.15949747371295916,I-ORG,1
5172,Network,NNP,NNP,Broadcasting,I-ORG,0.6259729619008603,I-ORG,1
5173,purchased,VBD,NNP,Network,O,0.7349446947972142,I-ORG,0
5174,Nicholson,NNP,VBD,purchased,I-ORG,0.6300696435886931,O,1
5175,'s,POS,NNP,Nicholson,I-ORG,0.0,I-ORG,0
5176,and,CC,POS,'s,O,0.08152396558787382,I-ORG,0
5177,sold,VBD,CC,and,O,0.8454185443124402,O,0
5178,the,DT,VBD,sold,O,0.9044107606172334,O,0
5179,electrical,JJ,DT,the,O,0.3289635395329783,O,0
5180,division,NN,JJ,electrical,O,0.3045200054622422,O,0
5181,of,IN,NN,division,O,0.644271473439847,O,0
5182,the,DT,IN,of,O,0.9044107606172334,O,0
5183,organisation,NN,DT,the,O,0.6545131776594292,O,0
5184,to,TO,NN,organisation,O,0.9151986890618599,O,0
5185,Vox,NNP,TO,to,I-ORG,0.9658609859347262,O,1
5186,Adeon,NNP,NNP,Vox,I-ORG,0.05871910419227093,I-ORG,1
5187,.,.,NNP,Adeon,O,0.0,I-ORG,0
5188, ,VB,.,.,O,0.0,O,0
5189,The,DT,VB, ,O,0.9044107606172334,O,0
5190,broadcasting,NN,DT,The,O,0.15949747371295916,O,0
5191,business,NN,NN,broadcasting,O,0.1672811689198416,O,0
5192,was,VBD,NN,business,O,0.9700942236788201,O,0
5193,retained,VBN,VBD,was,O,0.7735900587191042,O,0
5194,and,CC,VBN,retained,O,0.08152396558787382,O,0
5195,operated,VBN,CC,and,O,0.6505530520278574,O,0
5196,under,IN,VBN,operated,O,0.9404615594701625,O,0
5197,the,DT,IN,under,O,0.9044107606172334,O,0
5198,name,NN,DT,the,O,0.6179161545814557,O,0
5199,Nicholson,NNP,NN,name,I-ORG,0.6300696435886931,O,1
5200,'s,POS,NNP,Nicholson,I-ORG,0.0,I-ORG,0
5201,Broadcasting,NNP,POS,'s,I-ORG,0.15949747371295916,I-ORG,1
5202,Service,NNP,NNP,Broadcasting,I-ORG,0.8212481223542264,I-ORG,1
5203,Pty,NNP,NNP,Service,I-ORG,0.7323501297282534,I-ORG,1
5204,Ltd,NNP,NNP,Pty,I-ORG,0.5613819472893623,I-ORG,1
5205,.,.,NNP,Ltd,O,0.0,I-ORG,0
5206, ,VB,.,.,O,0.0,O,0
5207,The,DT,VB, ,O,0.9044107606172334,O,0
5208,operation,NN,DT,The,O,0.6509627201966407,O,0
5209,moved,VBD,NN,operation,O,0.6099959033183122,O,0
5210,from,IN,VBD,moved,O,0.4033865901952752,O,0
5211,Barrack,NNP,IN,from,I-LOC,0.12126177795985252,O,1
5212,Street,NNP,NNP,Barrack,I-LOC,0.8719104192270927,I-LOC,1
5213,to,TO,NNP,Street,O,0.9151986890618599,I-LOC,0
5214,340,CD,TO,to,O,0.03550457462788475,O,0
5215,Hay,NNP,CD,340,I-LOC,0.4431244025672539,O,1
5216,Street,NNP,NNP,Hay,I-LOC,0.8719104192270927,I-LOC,1
5217,just,RB,NNP,Street,O,0.5144066639355456,I-LOC,0
5218,after,IN,RB,just,O,0.06445445855523692,O,0
5219,the,DT,IN,after,O,0.9044107606172334,O,0
5220,purchase,NN,DT,the,O,0.7348081387409532,O,0
5221,by,IN,NN,purchase,O,0.16905639765123584,O,0
5222,the,DT,IN,by,O,0.9044107606172334,O,0
5223,VBN,NNP,DT,the,I-ORG,0.9530247166461833,O,3
5224,in,IN,NNP,VBN,O,0.47699030452000546,I-ORG,0
5225,1963,CD,IN,in,O,0.02376075378943056,O,0
5226,.,.,CD,1963,O,0.0,O,0
5227, ,VB,.,.,O,0.0,O,0
5228,The,DT,VB, ,O,0.9044107606172334,O,0
5229,6PR,CD,DT,The,I-ORG,0.042605489553461696,O,2
5230,studio,NN,CD,6PR,O,0.8750512085210979,I-ORG,0
5231,remained,VBD,NN,studio,O,0.7632117984432609,O,0
5232,at,IN,VBD,remained,O,0.1021439300832992,O,0
5233,340,CD,IN,at,O,0.03550457462788475,O,0
5234,Hay,NNP,CD,340,I-LOC,0.4431244025672539,O,1
5235,Street,NNP,NNP,Hay,I-LOC,0.8719104192270927,I-LOC,1
5236,for,IN,NNP,Street,O,0.3921889935818654,I-LOC,0
5237,22,CD,IN,for,O,0.03222722927761846,O,0
5238,years,NNS,CD,22,O,0.9946743138058173,O,0
5239,before,IN,NNS,years,O,0.12945514133551822,O,0
5240,it,PRP,IN,before,O,0.5004779461969139,O,0
5241,was,VBD,PRP,it,O,0.9700942236788201,O,0
5242,demolished,VBN,VBD,was,O,0.28212481223542263,O,0
5243,to,TO,VBN,demolished,O,0.9151986890618599,O,0
5244,make,VB,TO,to,O,0.5706677591151168,O,0
5245,way,NN,VB,make,O,0.9715963402976922,O,0
5246,for,IN,NN,way,O,0.3921889935818654,O,0
5247,the,DT,IN,for,O,0.9044107606172334,O,0
5248,expansion,NN,DT,the,O,0.3577768674040694,O,0
